>TARREC   rectangular prism; AX,AY,AZ= 16.0000 32.0000 32.0000
     65117 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -16.50000 -16.50000 -16.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
   JA  IX  IY  IZ ICOMP(x,y,z)
8040 -11   0 -14   1   1   1
8041 -10   0 -14   1   1   1
8042  -9   0 -14   1   1   1
8043  -8   0 -14   1   1   1
8044  -7   0 -14   1   1   1
8045  -6   0 -14   1   1   1
8046  -5   0 -14   1   1   1
8047  -4   0 -14   1   1   1
8048  -3   0 -14   1   1   1
8049  -2   0 -14   1   1   1
8050  -1   0 -14   1   1   1
8051   0   0 -14   1   1   1
8052   1   0 -14   1   1   1
8053   2   0 -14   1   1   1
8054   3   0 -14   1   1   1
8055   4   0 -14   1   1   1
8056   5   0 -14   1   1   1
8057   6   0 -14   1   1   1
8058   7   0 -14   1   1   1
8059   8   0 -14   1   1   1
8060   9   0 -14   1   1   1
8061  10   0 -14   1   1   1
8062  11   0 -14   1   1   1
8063  12   0 -14   1   1   1
8064  13   0 -14   1   1   1
8065  14   0 -14   1   1   1
8066  15   0 -14   1   1   1
8067  16   0 -14   1   1   1
8068  17   0 -14   1   1   1
8069  18   0 -14   1   1   1
8070  19   0 -14   1   1   1
8071  20   0 -14   1   1   1
8072 -20   1 -14   1   1   1
8073 -19   1 -14   1   1   1
8074 -18   1 -14   1   1   1
8075 -17   1 -14   1   1   1
8076 -16   1 -14   1   1   1
8077 -15   1 -14   1   1   1
8078 -14   1 -14   1   1   1
8079 -13   1 -14   1   1   1
8080 -12   1 -14   1   1   1
8081 -11   1 -14   1   1   1
8082 -10   1 -14   1   1   1
8083  -9   1 -14   1   1   1
8084  -8   1 -14   1   1   1
8085  -7   1 -14   1   1   1
8086  -6   1 -14   1   1   1
8087  -5   1 -14   1   1   1
8088  -4   1 -14   1   1   1
8089  -3   1 -14   1   1   1
8090  -2   1 -14   1   1   1
8091  -1   1 -14   1   1   1
8092   0   1 -14   1   1   1
8093   1   1 -14   1   1   1
8094   2   1 -14   1   1   1
8095   3   1 -14   1   1   1
8096   4   1 -14   1   1   1
8097   5   1 -14   1   1   1
8098   6   1 -14   1   1   1
8099   7   1 -14   1   1   1
8100   8   1 -14   1   1   1
8101   9   1 -14   1   1   1
8102  10   1 -14   1   1   1
8103  11   1 -14   1   1   1
8104  12   1 -14   1   1   1
8105  13   1 -14   1   1   1
8106  14   1 -14   1   1   1
8107  15   1 -14   1   1   1
8108  16   1 -14   1   1   1
8109  17   1 -14   1   1   1
8110  18   1 -14   1   1   1
8111  19   1 -14   1   1   1
8112  20   1 -14   1   1   1
8113 -20   2 -14   1   1   1
8114 -19   2 -14   1   1   1
8115 -18   2 -14   1   1   1
8116 -17   2 -14   1   1   1
8117 -16   2 -14   1   1   1
8118 -15   2 -14   1   1   1
8119 -14   2 -14   1   1   1
8120 -13   2 -14   1   1   1
8121 -12   2 -14   1   1   1
8122 -11   2 -14   1   1   1
8123 -10   2 -14   1   1   1
8124  -9   2 -14   1   1   1
8125  -8   2 -14   1   1   1
8126  -7   2 -14   1   1   1
8127  -6   2 -14   1   1   1
8128  -5   2 -14   1   1   1
8129  -4   2 -14   1   1   1
8130  -3   2 -14   1   1   1
8131  -2   2 -14   1   1   1
8132  -1   2 -14   1   1   1
8133   0   2 -14   1   1   1
8134   1   2 -14   1   1   1
8135   2   2 -14   1   1   1
8136   3   2 -14   1   1   1
8137   4   2 -14   1   1   1
8138   5   2 -14   1   1   1
8139   6   2 -14   1   1   1
8140   7   2 -14   1   1   1
8141   8   2 -14   1   1   1
8142   9   2 -14   1   1   1
8143  10   2 -14   1   1   1
8144  11   2 -14   1   1   1
8145  12   2 -14   1   1   1
8146  13   2 -14   1   1   1
8147  14   2 -14   1   1   1
8148  15   2 -14   1   1   1
8149  16   2 -14   1   1   1
8150  17   2 -14   1   1   1
8151  18   2 -14   1   1   1
8152  19   2 -14   1   1   1
8153  20   2 -14   1   1   1
8154 -20   3 -14   1   1   1
8155 -19   3 -14   1   1   1
8156 -18   3 -14   1   1   1
8157 -17   3 -14   1   1   1
8158 -16   3 -14   1   1   1
8159 -15   3 -14   1   1   1
8160 -14   3 -14   1   1   1
8161 -13   3 -14   1   1   1
8162 -12   3 -14   1   1   1
8163 -11   3 -14   1   1   1
8164 -10   3 -14   1   1   1
8165  -9   3 -14   1   1   1
8166  -8   3 -14   1   1   1
8167  -7   3 -14   1   1   1
8168  -6   3 -14   1   1   1
8169  -5   3 -14   1   1   1
8170  -4   3 -14   1   1   1
8171  -3   3 -14   1   1   1
8172  -2   3 -14   1   1   1
8173  -1   3 -14   1   1   1
8174   0   3 -14   1   1   1
8175   1   3 -14   1   1   1
8176   2   3 -14   1   1   1
8177   3   3 -14   1   1   1
8178   4   3 -14   1   1   1
8179   5   3 -14   1   1   1
8180   6   3 -14   1   1   1
8181   7   3 -14   1   1   1
8182   8   3 -14   1   1   1
8183   9   3 -14   1   1   1
8184  10   3 -14   1   1   1
8185  11   3 -14   1   1   1
8186  12   3 -14   1   1   1
8187  13   3 -14   1   1   1
8188  14   3 -14   1   1   1
8189  15   3 -14   1   1   1
8190  16   3 -14   1   1   1
8191  17   3 -14   1   1   1
8192  18   3 -14   1   1   1
8193  19   3 -14   1   1   1
8194  20   3 -14   1   1   1
8195 -20   4 -14   1   1   1
8196 -19   4 -14   1   1   1
8197 -18   4 -14   1   1   1
8198 -17   4 -14   1   1   1
8199 -16   4 -14   1   1   1
8200 -15   4 -14   1   1   1
8201 -14   4 -14   1   1   1
8202 -13   4 -14   1   1   1
8203 -12   4 -14   1   1   1
8204 -11   4 -14   1   1   1
8205 -10   4 -14   1   1   1
8206  -9   4 -14   1   1   1
8207  -8   4 -14   1   1   1
8208  -7   4 -14   1   1   1
8209  -6   4 -14   1   1   1
8210  -5   4 -14   1   1   1
8211  -4   4 -14   1   1   1
8212  -3   4 -14   1   1   1
8213  -2   4 -14   1   1   1
8214  -1   4 -14   1   1   1
8215   0   4 -14   1   1   1
8216   1   4 -14   1   1   1
8217   2   4 -14   1   1   1
8218   3   4 -14   1   1   1
8219   4   4 -14   1   1   1
8220   5   4 -14   1   1   1
8221   6   4 -14   1   1   1
8222   7   4 -14   1   1   1
8223   8   4 -14   1   1   1
8224   9   4 -14   1   1   1
8225  10   4 -14   1   1   1
8226  11   4 -14   1   1   1
8227  12   4 -14   1   1   1
8228  13   4 -14   1   1   1
8229  14   4 -14   1   1   1
8230  15   4 -14   1   1   1
8231  16   4 -14   1   1   1
8232  17   4 -14   1   1   1
8233  18   4 -14   1   1   1
8234  19   4 -14   1   1   1
8235  20   4 -14   1   1   1
8236 -20   5 -14   1   1   1
8237 -19   5 -14   1   1   1
8238 -18   5 -14   1   1   1
8239 -17   5 -14   1   1   1
8240 -16   5 -14   1   1   1
8241 -15   5 -14   1   1   1
8242 -14   5 -14   1   1   1
8243 -13   5 -14   1   1   1
8244 -12   5 -14   1   1   1
8245 -11   5 -14   1   1   1
8246 -10   5 -14   1   1   1
8247  -9   5 -14   1   1   1
8248  -8   5 -14   1   1   1
8249  -7   5 -14   1   1   1
8250  -6   5 -14   1   1   1
8251  -5   5 -14   1   1   1
8252  -4   5 -14   1   1   1
8253  -3   5 -14   1   1   1
8254  -2   5 -14   1   1   1
8255  -1   5 -14   1   1   1
8256   0   5 -14   1   1   1
8257   1   5 -14   1   1   1
8258   2   5 -14   1   1   1
8259   3   5 -14   1   1   1
8260   4   5 -14   1   1   1
8261   5   5 -14   1   1   1
8262   6   5 -14   1   1   1
8263   7   5 -14   1   1   1
8264   8   5 -14   1   1   1
8265   9   5 -14   1   1   1
8266  10   5 -14   1   1   1
8267  11   5 -14   1   1   1
8268  12   5 -14   1   1   1
8269  13   5 -14   1   1   1
8270  14   5 -14   1   1   1
8271  15   5 -14   1   1   1
8272  16   5 -14   1   1   1
8273  17   5 -14   1   1   1
8274  18   5 -14   1   1   1
8275  19   5 -14   1   1   1
8276  20   5 -14   1   1   1
8277 -19   6 -14   1   1   1
8278 -18   6 -14   1   1   1
8279 -17   6 -14   1   1   1
8280 -16   6 -14   1   1   1
8281 -15   6 -14   1   1   1
8282 -14   6 -14   1   1   1
8283 -13   6 -14   1   1   1
8284 -12   6 -14   1   1   1
8285 -11   6 -14   1   1   1
8286 -10   6 -14   1   1   1
8287  -9   6 -14   1   1   1
8288  -8   6 -14   1   1   1
8289  -7   6 -14   1   1   1
8290  -6   6 -14   1   1   1
8291  -5   6 -14   1   1   1
8292  -4   6 -14   1   1   1
8293  -3   6 -14   1   1   1
8294  -2   6 -14   1   1   1
8295  -1   6 -14   1   1   1
8296   0   6 -14   1   1   1
8297   1   6 -14   1   1   1
8298   2   6 -14   1   1   1
8299   3   6 -14   1   1   1
8300   4   6 -14   1   1   1
8301   5   6 -14   1   1   1
8302   6   6 -14   1   1   1
8303   7   6 -14   1   1   1
8304   8   6 -14   1   1   1
8305   9   6 -14   1   1   1
8306  10   6 -14   1   1   1
8307  11   6 -14   1   1   1
8308  12   6 -14   1   1   1
8309  13   6 -14   1   1   1
8310  14   6 -14   1   1   1
8311  15   6 -14   1   1   1
8312  16   6 -14   1   1   1
8313  17   6 -14   1   1   1
8314  18   6 -14   1   1   1
8315  19   6 -14   1   1   1
8316 -19   7 -14   1   1   1
8317 -18   7 -14   1   1   1
8318 -17   7 -14   1   1   1
8319 -16   7 -14   1   1   1
8320 -15   7 -14   1   1   1
8321 -14   7 -14   1   1   1
8322 -13   7 -14   1   1   1
8323 -12   7 -14   1   1   1
8324 -11   7 -14   1   1   1
8325 -10   7 -14   1   1   1
8326  -9   7 -14   1   1   1
8327  -8   7 -14   1   1   1
8328  -7   7 -14   1   1   1
8329  -6   7 -14   1   1   1
8330  -5   7 -14   1   1   1
8331  -4   7 -14   1   1   1
8332  -3   7 -14   1   1   1
8333  -2   7 -14   1   1   1
8334  -1   7 -14   1   1   1
8335   0   7 -14   1   1   1
8336   1   7 -14   1   1   1
8337   2   7 -14   1   1   1
8338   3   7 -14   1   1   1
8339   4   7 -14   1   1   1
8340   5   7 -14   1   1   1
8341   6   7 -14   1   1   1
8342   7   7 -14   1   1   1
8343   8   7 -14   1   1   1
8344   9   7 -14   1   1   1
8345  10   7 -14   1   1   1
8346  11   7 -14   1   1   1
8347  12   7 -14   1   1   1
8348  13   7 -14   1   1   1
8349  14   7 -14   1   1   1
8350  15   7 -14   1   1   1
8351  16   7 -14   1   1   1
8352  17   7 -14   1   1   1
8353  18   7 -14   1   1   1
8354  19   7 -14   1   1   1
8355 -19   8 -14   1   1   1
8356 -18   8 -14   1   1   1
8357 -17   8 -14   1   1   1
8358 -16   8 -14   1   1   1
8359 -15   8 -14   1   1   1
8360 -14   8 -14   1   1   1
8361 -13   8 -14   1   1   1
8362 -12   8 -14   1   1   1
8363 -11   8 -14   1   1   1
8364 -10   8 -14   1   1   1
8365  -9   8 -14   1   1   1
8366  -8   8 -14   1   1   1
8367  -7   8 -14   1   1   1
8368  -6   8 -14   1   1   1
8369  -5   8 -14   1   1   1
8370  -4   8 -14   1   1   1
8371  -3   8 -14   1   1   1
8372  -2   8 -14   1   1   1
8373  -1   8 -14   1   1   1
8374   0   8 -14   1   1   1
8375   1   8 -14   1   1   1
8376   2   8 -14   1   1   1
8377   3   8 -14   1   1   1
8378   4   8 -14   1   1   1
8379   5   8 -14   1   1   1
8380   6   8 -14   1   1   1
8381   7   8 -14   1   1   1
8382   8   8 -14   1   1   1
8383   9   8 -14   1   1   1
8384  10   8 -14   1   1   1
8385  11   8 -14   1   1   1
8386  12   8 -14   1   1   1
8387  13   8 -14   1   1   1
8388  14   8 -14   1   1   1
8389  15   8 -14   1   1   1
8390  16   8 -14   1   1   1
8391  17   8 -14   1   1   1
8392  18   8 -14   1   1   1
8393  19   8 -14   1   1   1
8394 -18   9 -14   1   1   1
8395 -17   9 -14   1   1   1
8396 -16   9 -14   1   1   1
8397 -15   9 -14   1   1   1
8398 -14   9 -14   1   1   1
8399 -13   9 -14   1   1   1
8400 -12   9 -14   1   1   1
8401 -11   9 -14   1   1   1
8402 -10   9 -14   1   1   1
8403  -9   9 -14   1   1   1
8404  -8   9 -14   1   1   1
8405  -7   9 -14   1   1   1
8406  -6   9 -14   1   1   1
8407  -5   9 -14   1   1   1
8408  -4   9 -14   1   1   1
8409  -3   9 -14   1   1   1
8410  -2   9 -14   1   1   1
8411  -1   9 -14   1   1   1
8412   0   9 -14   1   1   1
8413   1   9 -14   1   1   1
8414   2   9 -14   1   1   1
8415   3   9 -14   1   1   1
8416   4   9 -14   1   1   1
8417   5   9 -14   1   1   1
8418   6   9 -14   1   1   1
8419   7   9 -14   1   1   1
8420   8   9 -14   1   1   1
8421   9   9 -14   1   1   1
8422  10   9 -14   1   1   1
8423  11   9 -14   1   1   1
8424  12   9 -14   1   1   1
8425  13   9 -14   1   1   1
8426  14   9 -14   1   1   1
8427  15   9 -14   1   1   1
8428  16   9 -14   1   1   1
8429  17   9 -14   1   1   1
8430  18   9 -14   1   1   1
8431 -18  10 -14   1   1   1
8432 -17  10 -14   1   1   1
8433 -16  10 -14   1   1   1
8434 -15  10 -14   1   1   1
8435 -14  10 -14   1   1   1
8436 -13  10 -14   1   1   1
8437 -12  10 -14   1   1   1
8438 -11  10 -14   1   1   1
8439 -10  10 -14   1   1   1
8440  -9  10 -14   1   1   1
8441  -8  10 -14   1   1   1
8442  -7  10 -14   1   1   1
8443  -6  10 -14   1   1   1
8444  -5  10 -14   1   1   1
8445  -4  10 -14   1   1   1
8446  -3  10 -14   1   1   1
8447  -2  10 -14   1   1   1
8448  -1  10 -14   1   1   1
8449   0  10 -14   1   1   1
8450   1  10 -14   1   1   1
8451   2  10 -14   1   1   1
8452   3  10 -14   1   1   1
8453   4  10 -14   1   1   1
8454   5  10 -14   1   1   1
8455   6  10 -14   1   1   1
8456   7  10 -14   1   1   1
8457   8  10 -14   1   1   1
8458   9  10 -14   1   1   1
8459  10  10 -14   1   1   1
8460  11  10 -14   1   1   1
8461  12  10 -14   1   1   1
8462  13  10 -14   1   1   1
8463  14  10 -14   1   1   1
8464  15  10 -14   1   1   1
8465  16  10 -14   1   1   1
8466  17  10 -14   1   1   1
8467  18  10 -14   1   1   1
8468 -17  11 -14   1   1   1
8469 -16  11 -14   1   1   1
8470 -15  11 -14   1   1   1
8471 -14  11 -14   1   1   1
8472 -13  11 -14   1   1   1
8473 -12  11 -14   1   1   1
8474 -11  11 -14   1   1   1
8475 -10  11 -14   1   1   1
8476  -9  11 -14   1   1   1
8477  -8  11 -14   1   1   1
8478  -7  11 -14   1   1   1
8479  -6  11 -14   1   1   1
8480  -5  11 -14   1   1   1
8481  -4  11 -14   1   1   1
8482  -3  11 -14   1   1   1
8483  -2  11 -14   1   1   1
8484  -1  11 -14   1   1   1
8485   0  11 -14   1   1   1
8486   1  11 -14   1   1   1
8487   2  11 -14   1   1   1
8488   3  11 -14   1   1   1
8489   4  11 -14   1   1   1
8490   5  11 -14   1   1   1
8491   6  11 -14   1   1   1
8492   7  11 -14   1   1   1
8493   8  11 -14   1   1   1
8494   9  11 -14   1   1   1
8495  10  11 -14   1   1   1
8496  11  11 -14   1   1   1
8497  12  11 -14   1   1   1
8498  13  11 -14   1   1   1
8499  14  11 -14   1   1   1
8500  15  11 -14   1   1   1
8501  16  11 -14   1   1   1
8502  17  11 -14   1   1   1
8503 -16  12 -14   1   1   1
8504 -15  12 -14   1   1   1
8505 -14  12 -14   1   1   1
8506 -13  12 -14   1   1   1
8507 -12  12 -14   1   1   1
8508 -11  12 -14   1   1   1
8509 -10  12 -14   1   1   1
8510  -9  12 -14   1   1   1
8511  -8  12 -14   1   1   1
8512  -7  12 -14   1   1   1
8513  -6  12 -14   1   1   1
8514  -5  12 -14   1   1   1
8515  -4  12 -14   1   1   1
8516  -3  12 -14   1   1   1
8517  -2  12 -14   1   1   1
8518  -1  12 -14   1   1   1
8519   0  12 -14   1   1   1
8520   1  12 -14   1   1   1
8521   2  12 -14   1   1   1
8522   3  12 -14   1   1   1
8523   4  12 -14   1   1   1
8524   5  12 -14   1   1   1
8525   6  12 -14   1   1   1
8526   7  12 -14   1   1   1
8527   8  12 -14   1   1   1
8528   9  12 -14   1   1   1
8529  10  12 -14   1   1   1
8530  11  12 -14   1   1   1
8531  12  12 -14   1   1   1
8532  13  12 -14   1   1   1
8533  14  12 -14   1   1   1
8534  15  12 -14   1   1   1
8535  16  12 -14   1   1   1
8536 -16  13 -14   1   1   1
8537 -15  13 -14   1   1   1
8538 -14  13 -14   1   1   1
8539 -13  13 -14   1   1   1
8540 -12  13 -14   1   1   1
8541 -11  13 -14   1   1   1
8542 -10  13 -14   1   1   1
8543  -9  13 -14   1   1   1
8544  -8  13 -14   1   1   1
8545  -7  13 -14   1   1   1
8546  -6  13 -14   1   1   1
8547  -5  13 -14   1   1   1
8548  -4  13 -14   1   1   1
8549  -3  13 -14   1   1   1
8550  -2  13 -14   1   1   1
8551  -1  13 -14   1   1   1
8552   0  13 -14   1   1   1
8553   1  13 -14   1   1   1
8554   2  13 -14   1   1   1
8555   3  13 -14   1   1   1
8556   4  13 -14   1   1   1
8557   5  13 -14   1   1   1
8558   6  13 -14   1   1   1
8559   7  13 -14   1   1   1
8560   8  13 -14   1   1   1
8561   9  13 -14   1   1   1
8562  10  13 -14   1   1   1
8563  11  13 -14   1   1   1
8564  12  13 -14   1   1   1
8565  13  13 -14   1   1   1
8566  14  13 -14   1   1   1
8567  15  13 -14   1   1   1
8568  16  13 -14   1   1   1
8569 -15  14 -14   1   1   1
8570 -14  14 -14   1   1   1
8571 -13  14 -14   1   1   1
8572 -12  14 -14   1   1   1
8573 -11  14 -14   1   1   1
8574 -10  14 -14   1   1   1
8575  -9  14 -14   1   1   1
8576  -8  14 -14   1   1   1
8577  -7  14 -14   1   1   1
8578  -6  14 -14   1   1   1
8579  -5  14 -14   1   1   1
8580  -4  14 -14   1   1   1
8581  -3  14 -14   1   1   1
8582  -2  14 -14   1   1   1
8583  -1  14 -14   1   1   1
8584   0  14 -14   1   1   1
8585   1  14 -14   1   1   1
8586   2  14 -14   1   1   1
8587   3  14 -14   1   1   1
8588   4  14 -14   1   1   1
8589   5  14 -14   1   1   1
8590   6  14 -14   1   1   1
8591   7  14 -14   1   1   1
8592   8  14 -14   1   1   1
8593   9  14 -14   1   1   1
8594  10  14 -14   1   1   1
8595  11  14 -14   1   1   1
8596  12  14 -14   1   1   1
8597  13  14 -14   1   1   1
8598  14  14 -14   1   1   1
8599  15  14 -14   1   1   1
8600 -14  15 -14   1   1   1
8601 -13  15 -14   1   1   1
8602 -12  15 -14   1   1   1
8603 -11  15 -14   1   1   1
8604 -10  15 -14   1   1   1
8605  -9  15 -14   1   1   1
8606  -8  15 -14   1   1   1
8607  -7  15 -14   1   1   1
8608  -6  15 -14   1   1   1
8609  -5  15 -14   1   1   1
8610  -4  15 -14   1   1   1
8611  -3  15 -14   1   1   1
8612  -2  15 -14   1   1   1
8613  -1  15 -14   1   1   1
8614   0  15 -14   1   1   1
8615   1  15 -14   1   1   1
8616   2  15 -14   1   1   1
8617   3  15 -14   1   1   1
8618   4  15 -14   1   1   1
8619   5  15 -14   1   1   1
8620   6  15 -14   1   1   1
8621   7  15 -14   1   1   1
8622   8  15 -14   1   1   1
8623   9  15 -14   1   1   1
8624  10  15 -14   1   1   1
8625  11  15 -14   1   1   1
8626  12  15 -14   1   1   1
8627  13  15 -14   1   1   1
8628  14  15 -14   1   1   1
8629 -13  16 -14   1   1   1
8630 -12  16 -14   1   1   1
8631 -11  16 -14   1   1   1
8632 -10  16 -14   1   1   1
8633  -9  16 -14   1   1   1
8634  -8  16 -14   1   1   1
8635  -7  16 -14   1   1   1
8636  -6  16 -14   1   1   1
8637  -5  16 -14   1   1   1
8638  -4  16 -14   1   1   1
8639  -3  16 -14   1   1   1
8640  -2  16 -14   1   1   1
8641  -1  16 -14   1   1   1
8642   0  16 -14   1   1   1
8643   1  16 -14   1   1   1
8644   2  16 -14   1   1   1
8645   3  16 -14   1   1   1
8646   4  16 -14   1   1   1
8647   5  16 -14   1   1   1
8648   6  16 -14   1   1   1
8649   7  16 -14   1   1   1
8650   8  16 -14   1   1   1
8651   9  16 -14   1   1   1
8652  10  16 -14   1   1   1
8653  11  16 -14   1   1   1
8654  12  16 -14   1   1   1
8655  13  16 -14   1   1   1
8656 -11  17 -14   1   1   1
8657 -10  17 -14   1   1   1
8658  -9  17 -14   1   1   1
8659  -8  17 -14   1   1   1
8660  -7  17 -14   1   1   1
8661  -6  17 -14   1   1   1
8662  -5  17 -14   1   1   1
8663  -4  17 -14   1   1   1
8664  -3  17 -14   1   1   1
8665  -2  17 -14   1   1   1
8666  -1  17 -14   1   1   1
8667   0  17 -14   1   1   1
8668   1  17 -14   1   1   1
8669   2  17 -14   1   1   1
8670   3  17 -14   1   1   1
8671   4  17 -14   1   1   1
8672   5  17 -14   1   1   1
8673   6  17 -14   1   1   1
8674   7  17 -14   1   1   1
8675   8  17 -14   1   1   1
8676   9  17 -14   1   1   1
8677  10  17 -14   1   1   1
8678  11  17 -14   1   1   1
8679 -10  18 -14   1   1   1
8680  -9  18 -14   1   1   1
8681  -8  18 -14   1   1   1
8682  -7  18 -14   1   1   1
8683  -6  18 -14   1   1   1
8684  -5  18 -14   1   1   1
8685  -4  18 -14   1   1   1
8686  -3  18 -14   1   1   1
8687  -2  18 -14   1   1   1
8688  -1  18 -14   1   1   1
8689   0  18 -14   1   1   1
8690   1  18 -14   1   1   1
8691   2  18 -14   1   1   1
8692   3  18 -14   1   1   1
8693   4  18 -14   1   1   1
8694   5  18 -14   1   1   1
8695   6  18 -14   1   1   1
8696   7  18 -14   1   1   1
8697   8  18 -14   1   1   1
8698   9  18 -14   1   1   1
8699  10  18 -14   1   1   1
8700  -8  19 -14   1   1   1
8701  -7  19 -14   1   1   1
8702  -6  19 -14   1   1   1
8703  -5  19 -14   1   1   1
8704  -4  19 -14   1   1   1
8705  -3  19 -14   1   1   1
8706  -2  19 -14   1   1   1
8707  -1  19 -14   1   1   1
8708   0  19 -14   1   1   1
8709   1  19 -14   1   1   1
8710   2  19 -14   1   1   1
8711   3  19 -14   1   1   1
8712   4  19 -14   1   1   1
8713   5  19 -14   1   1   1
8714   6  19 -14   1   1   1
8715   7  19 -14   1   1   1
8716   8  19 -14   1   1   1
8717  -5  20 -14   1   1   1
8718  -4  20 -14   1   1   1
8719  -3  20 -14   1   1   1
8720  -2  20 -14   1   1   1
8721  -1  20 -14   1   1   1
8722   0  20 -14   1   1   1
8723   1  20 -14   1   1   1
8724   2  20 -14   1   1   1
8725   3  20 -14   1   1   1
8726   4  20 -14   1   1   1
8727   5  20 -14   1   1   1
8728  -3 -21 -13   1   1   1
8729  -2 -21 -13   1   1   1
8730  -1 -21 -13   1   1   1
8731   0 -21 -13   1   1   1
8732   1 -21 -13   1   1   1
8733   2 -21 -13   1   1   1
8734   3 -21 -13   1   1   1
8735  -7 -20 -13   1   1   1
8736  -6 -20 -13   1   1   1
8737  -5 -20 -13   1   1   1
8738  -4 -20 -13   1   1   1
8739  -3 -20 -13   1   1   1
8740  -2 -20 -13   1   1   1
8741  -1 -20 -13   1   1   1
8742   0 -20 -13   1   1   1
8743   1 -20 -13   1   1   1
8744   2 -20 -13   1   1   1
8745   3 -20 -13   1   1   1
8746   4 -20 -13   1   1   1
8747   5 -20 -13   1   1   1
8748   6 -20 -13   1   1   1
8749   7 -20 -13   1   1   1
8750  -9 -19 -13   1   1   1
8751  -8 -19 -13   1   1   1
8752  -7 -19 -13   1   1   1
8753  -6 -19 -13   1   1   1
8754  -5 -19 -13   1   1   1
8755  -4 -19 -13   1   1   1
8756  -3 -19 -13   1   1   1
8757  -2 -19 -13   1   1   1
8758  -1 -19 -13   1   1   1
8759   0 -19 -13   1   1   1
8760   1 -19 -13   1   1   1
8761   2 -19 -13   1   1   1
8762   3 -19 -13   1   1   1
8763   4 -19 -13   1   1   1
8764   5 -19 -13   1   1   1
8765   6 -19 -13   1   1   1
8766   7 -19 -13   1   1   1
8767   8 -19 -13   1   1   1
8768   9 -19 -13   1   1   1
8769 -11 -18 -13   1   1   1
8770 -10 -18 -13   1   1   1
8771  -9 -18 -13   1   1   1
8772  -8 -18 -13   1   1   1
8773  -7 -18 -13   1   1   1
8774  -6 -18 -13   1   1   1
8775  -5 -18 -13   1   1   1
8776  -4 -18 -13   1   1   1
8777  -3 -18 -13   1   1   1
8778  -2 -18 -13   1   1   1
8779  -1 -18 -13   1   1   1
8780   0 -18 -13   1   1   1
8781   1 -18 -13   1   1   1
8782   2 -18 -13   1   1   1
8783   3 -18 -13   1   1   1
8784   4 -18 -13   1   1   1
8785   5 -18 -13   1   1   1
8786   6 -18 -13   1   1   1
8787   7 -18 -13   1   1   1
8788   8 -18 -13   1   1   1
8789   9 -18 -13   1   1   1
8790  10 -18 -13   1   1   1
8791  11 -18 -13   1   1   1
8792 -12 -17 -13   1   1   1
8793 -11 -17 -13   1   1   1
8794 -10 -17 -13   1   1   1
8795  -9 -17 -13   1   1   1
8796  -8 -17 -13   1   1   1
8797  -7 -17 -13   1   1   1
8798  -6 -17 -13   1   1   1
8799  -5 -17 -13   1   1   1
8800  -4 -17 -13   1   1   1
8801  -3 -17 -13   1   1   1
8802  -2 -17 -13   1   1   1
8803  -1 -17 -13   1   1   1
8804   0 -17 -13   1   1   1
8805   1 -17 -13   1   1   1
8806   2 -17 -13   1   1   1
8807   3 -17 -13   1   1   1
8808   4 -17 -13   1   1   1
8809   5 -17 -13   1   1   1
8810   6 -17 -13   1   1   1
8811   7 -17 -13   1   1   1
8812   8 -17 -13   1   1   1
8813   9 -17 -13   1   1   1
8814  10 -17 -13   1   1   1
8815  11 -17 -13   1   1   1
8816  12 -17 -13   1   1   1
8817 -14 -16 -13   1   1   1
8818 -13 -16 -13   1   1   1
8819 -12 -16 -13   1   1   1
8820 -11 -16 -13   1   1   1
8821 -10 -16 -13   1   1   1
8822  -9 -16 -13   1   1   1
8823  -8 -16 -13   1   1   1
8824  -7 -16 -13   1   1   1
8825  -6 -16 -13   1   1   1
8826  -5 -16 -13   1   1   1
8827  -4 -16 -13   1   1   1
8828  -3 -16 -13   1   1   1
8829  -2 -16 -13   1   1   1
8830  -1 -16 -13   1   1   1
8831   0 -16 -13   1   1   1
8832   1 -16 -13   1   1   1
8833   2 -16 -13   1   1   1
8834   3 -16 -13   1   1   1
8835   4 -16 -13   1   1   1
8836   5 -16 -13   1   1   1
8837   6 -16 -13   1   1   1
8838   7 -16 -13   1   1   1
8839   8 -16 -13   1   1   1
8840   9 -16 -13   1   1   1
8841  10 -16 -13   1   1   1
8842  11 -16 -13   1   1   1
8843  12 -16 -13   1   1   1
8844  13 -16 -13   1   1   1
8845  14 -16 -13   1   1   1
8846 -15 -15 -13   1   1   1
8847 -14 -15 -13   1   1   1
8848 -13 -15 -13   1   1   1
8849 -12 -15 -13   1   1   1
8850 -11 -15 -13   1   1   1
8851 -10 -15 -13   1   1   1
8852  -9 -15 -13   1   1   1
8853  -8 -15 -13   1   1   1
8854  -7 -15 -13   1   1   1
8855  -6 -15 -13   1   1   1
8856  -5 -15 -13   1   1   1
8857  -4 -15 -13   1   1   1
8858  -3 -15 -13   1   1   1
8859  -2 -15 -13   1   1   1
8860  -1 -15 -13   1   1   1
8861   0 -15 -13   1   1   1
8862   1 -15 -13   1   1   1
8863   2 -15 -13   1   1   1
8864   3 -15 -13   1   1   1
8865   4 -15 -13   1   1   1
8866   5 -15 -13   1   1   1
