>TARREC   rectangular prism; AX,AY,AZ= 16.0000 32.0000 32.0000
     75999 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -16.50000 -16.50000 -16.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
   JA  IX  IY  IZ ICOMP(x,y,z)
61121  13   1   5   1   1   1
61122  14   1   5   1   1   1
61123  15   1   5   1   1   1
61124  16   1   5   1   1   1
61125  17   1   5   1   1   1
61126  18   1   5   1   1   1
61127  19   1   5   1   1   1
61128  20   1   5   1   1   1
61129  21   1   5   1   1   1
61130  22   1   5   1   1   1
61131  23   1   5   1   1   1
61132 -22   2   5   1   1   1
61133 -21   2   5   1   1   1
61134 -20   2   5   1   1   1
61135 -19   2   5   1   1   1
61136 -18   2   5   1   1   1
61137 -17   2   5   1   1   1
61138 -16   2   5   1   1   1
61139 -15   2   5   1   1   1
61140 -14   2   5   1   1   1
61141 -13   2   5   1   1   1
61142 -12   2   5   1   1   1
61143 -11   2   5   1   1   1
61144 -10   2   5   1   1   1
61145  -9   2   5   1   1   1
61146  -8   2   5   1   1   1
61147  -7   2   5   1   1   1
61148  -6   2   5   1   1   1
61149  -5   2   5   1   1   1
61150  -4   2   5   1   1   1
61151  -3   2   5   1   1   1
61152  -2   2   5   1   1   1
61153  -1   2   5   1   1   1
61154   0   2   5   1   1   1
61155   1   2   5   1   1   1
61156   2   2   5   1   1   1
61157   3   2   5   1   1   1
61158   4   2   5   1   1   1
61159   5   2   5   1   1   1
61160   6   2   5   1   1   1
61161   7   2   5   1   1   1
61162   8   2   5   1   1   1
61163   9   2   5   1   1   1
61164  10   2   5   1   1   1
61165  11   2   5   1   1   1
61166  12   2   5   1   1   1
61167  13   2   5   1   1   1
61168  14   2   5   1   1   1
61169  15   2   5   1   1   1
61170  16   2   5   1   1   1
61171  17   2   5   1   1   1
61172  18   2   5   1   1   1
61173  19   2   5   1   1   1
61174  20   2   5   1   1   1
61175  21   2   5   1   1   1
61176  22   2   5   1   1   1
61177 -22   3   5   1   1   1
61178 -21   3   5   1   1   1
61179 -20   3   5   1   1   1
61180 -19   3   5   1   1   1
61181 -18   3   5   1   1   1
61182 -17   3   5   1   1   1
61183 -16   3   5   1   1   1
61184 -15   3   5   1   1   1
61185 -14   3   5   1   1   1
61186 -13   3   5   1   1   1
61187 -12   3   5   1   1   1
61188 -11   3   5   1   1   1
61189 -10   3   5   1   1   1
61190  -9   3   5   1   1   1
61191  -8   3   5   1   1   1
61192  -7   3   5   1   1   1
61193  -6   3   5   1   1   1
61194  -5   3   5   1   1   1
61195  -4   3   5   1   1   1
61196  -3   3   5   1   1   1
61197  -2   3   5   1   1   1
61198  -1   3   5   1   1   1
61199   0   3   5   1   1   1
61200   1   3   5   1   1   1
61201   2   3   5   1   1   1
61202   3   3   5   1   1   1
61203   4   3   5   1   1   1
61204   5   3   5   1   1   1
61205   6   3   5   1   1   1
61206   7   3   5   1   1   1
61207   8   3   5   1   1   1
61208   9   3   5   1   1   1
61209  10   3   5   1   1   1
61210  11   3   5   1   1   1
61211  12   3   5   1   1   1
61212  13   3   5   1   1   1
61213  14   3   5   1   1   1
61214  15   3   5   1   1   1
61215  16   3   5   1   1   1
61216  17   3   5   1   1   1
61217  18   3   5   1   1   1
61218  19   3   5   1   1   1
61219  20   3   5   1   1   1
61220  21   3   5   1   1   1
61221  22   3   5   1   1   1
61222 -21   4   5   1   1   1
61223 -20   4   5   1   1   1
61224 -19   4   5   1   1   1
61225 -18   4   5   1   1   1
61226 -17   4   5   1   1   1
61227 -16   4   5   1   1   1
61228 -15   4   5   1   1   1
61229 -14   4   5   1   1   1
61230 -13   4   5   1   1   1
61231 -12   4   5   1   1   1
61232 -11   4   5   1   1   1
61233 -10   4   5   1   1   1
61234  -9   4   5   1   1   1
61235  -8   4   5   1   1   1
61236  -7   4   5   1   1   1
61237  -6   4   5   1   1   1
61238  -5   4   5   1   1   1
61239  -4   4   5   1   1   1
61240  -3   4   5   1   1   1
61241  -2   4   5   1   1   1
61242  -1   4   5   1   1   1
61243   0   4   5   1   1   1
61244   1   4   5   1   1   1
61245   2   4   5   1   1   1
61246   3   4   5   1   1   1
61247   4   4   5   1   1   1
61248   5   4   5   1   1   1
61249   6   4   5   1   1   1
61250   7   4   5   1   1   1
61251   8   4   5   1   1   1
61252   9   4   5   1   1   1
61253  10   4   5   1   1   1
61254  11   4   5   1   1   1
61255  12   4   5   1   1   1
61256  13   4   5   1   1   1
61257  14   4   5   1   1   1
61258  15   4   5   1   1   1
61259  16   4   5   1   1   1
61260  17   4   5   1   1   1
61261  18   4   5   1   1   1
61262  19   4   5   1   1   1
61263  20   4   5   1   1   1
61264  21   4   5   1   1   1
61265 -21   5   5   1   1   1
61266 -20   5   5   1   1   1
61267 -19   5   5   1   1   1
61268 -18   5   5   1   1   1
61269 -17   5   5   1   1   1
61270 -16   5   5   1   1   1
61271 -15   5   5   1   1   1
61272 -14   5   5   1   1   1
61273 -13   5   5   1   1   1
61274 -12   5   5   1   1   1
61275 -11   5   5   1   1   1
61276 -10   5   5   1   1   1
61277  -9   5   5   1   1   1
61278  -8   5   5   1   1   1
61279  -7   5   5   1   1   1
61280  -6   5   5   1   1   1
61281  -5   5   5   1   1   1
61282  -4   5   5   1   1   1
61283  -3   5   5   1   1   1
61284  -2   5   5   1   1   1
61285  -1   5   5   1   1   1
61286   0   5   5   1   1   1
61287   1   5   5   1   1   1
61288   2   5   5   1   1   1
61289   3   5   5   1   1   1
61290   4   5   5   1   1   1
61291   5   5   5   1   1   1
61292   6   5   5   1   1   1
61293   7   5   5   1   1   1
61294   8   5   5   1   1   1
61295   9   5   5   1   1   1
61296  10   5   5   1   1   1
61297  11   5   5   1   1   1
61298  12   5   5   1   1   1
61299  13   5   5   1   1   1
61300  14   5   5   1   1   1
61301  15   5   5   1   1   1
61302  16   5   5   1   1   1
61303  17   5   5   1   1   1
61304  18   5   5   1   1   1
61305  19   5   5   1   1   1
61306  20   5   5   1   1   1
61307  21   5   5   1   1   1
61308 -20   6   5   1   1   1
61309 -19   6   5   1   1   1
61310 -18   6   5   1   1   1
61311 -17   6   5   1   1   1
61312 -16   6   5   1   1   1
61313 -15   6   5   1   1   1
61314 -14   6   5   1   1   1
61315 -13   6   5   1   1   1
61316 -12   6   5   1   1   1
61317 -11   6   5   1   1   1
61318 -10   6   5   1   1   1
61319  -9   6   5   1   1   1
61320  -8   6   5   1   1   1
61321  -7   6   5   1   1   1
61322  -6   6   5   1   1   1
61323  -5   6   5   1   1   1
61324  -4   6   5   1   1   1
61325  -3   6   5   1   1   1
61326  -2   6   5   1   1   1
61327  -1   6   5   1   1   1
61328   0   6   5   1   1   1
61329   1   6   5   1   1   1
61330   2   6   5   1   1   1
61331   3   6   5   1   1   1
61332   4   6   5   1   1   1
61333   5   6   5   1   1   1
61334   6   6   5   1   1   1
61335   7   6   5   1   1   1
61336   8   6   5   1   1   1
61337   9   6   5   1   1   1
61338  10   6   5   1   1   1
61339  11   6   5   1   1   1
61340  12   6   5   1   1   1
61341  13   6   5   1   1   1
61342  14   6   5   1   1   1
61343  15   6   5   1   1   1
61344  16   6   5   1   1   1
61345  17   6   5   1   1   1
61346  18   6   5   1   1   1
61347  19   6   5   1   1   1
61348  20   6   5   1   1   1
61349 -19   7   5   1   1   1
61350 -18   7   5   1   1   1
61351 -17   7   5   1   1   1
61352 -16   7   5   1   1   1
61353 -15   7   5   1   1   1
61354 -14   7   5   1   1   1
61355 -13   7   5   1   1   1
61356 -12   7   5   1   1   1
61357 -11   7   5   1   1   1
61358 -10   7   5   1   1   1
61359  -9   7   5   1   1   1
61360  -8   7   5   1   1   1
61361  -7   7   5   1   1   1
61362  -6   7   5   1   1   1
61363  -5   7   5   1   1   1
61364  -4   7   5   1   1   1
61365  -3   7   5   1   1   1
61366  -2   7   5   1   1   1
61367  -1   7   5   1   1   1
61368   0   7   5   1   1   1
61369   1   7   5   1   1   1
61370   2   7   5   1   1   1
61371   3   7   5   1   1   1
61372   4   7   5   1   1   1
61373   5   7   5   1   1   1
61374   6   7   5   1   1   1
61375   7   7   5   1   1   1
61376   8   7   5   1   1   1
61377   9   7   5   1   1   1
61378  10   7   5   1   1   1
61379  11   7   5   1   1   1
61380  12   7   5   1   1   1
61381  13   7   5   1   1   1
61382  14   7   5   1   1   1
61383  15   7   5   1   1   1
61384  16   7   5   1   1   1
61385  17   7   5   1   1   1
61386  18   7   5   1   1   1
61387  19   7   5   1   1   1
61388 -19   8   5   1   1   1
61389 -18   8   5   1   1   1
61390 -17   8   5   1   1   1
61391 -16   8   5   1   1   1
61392 -15   8   5   1   1   1
61393 -14   8   5   1   1   1
61394 -13   8   5   1   1   1
61395 -12   8   5   1   1   1
61396 -11   8   5   1   1   1
61397 -10   8   5   1   1   1
61398  -9   8   5   1   1   1
61399  -8   8   5   1   1   1
61400  -7   8   5   1   1   1
61401  -6   8   5   1   1   1
61402  -5   8   5   1   1   1
61403  -4   8   5   1   1   1
61404  -3   8   5   1   1   1
61405  -2   8   5   1   1   1
61406  -1   8   5   1   1   1
61407   0   8   5   1   1   1
61408   1   8   5   1   1   1
61409   2   8   5   1   1   1
61410   3   8   5   1   1   1
61411   4   8   5   1   1   1
61412   5   8   5   1   1   1
61413   6   8   5   1   1   1
61414   7   8   5   1   1   1
61415   8   8   5   1   1   1
61416   9   8   5   1   1   1
61417  10   8   5   1   1   1
61418  11   8   5   1   1   1
61419  12   8   5   1   1   1
61420  13   8   5   1   1   1
61421  14   8   5   1   1   1
61422  15   8   5   1   1   1
61423  16   8   5   1   1   1
61424  17   8   5   1   1   1
61425  18   8   5   1   1   1
61426  19   8   5   1   1   1
61427 -18   9   5   1   1   1
61428 -17   9   5   1   1   1
61429 -16   9   5   1   1   1
61430 -15   9   5   1   1   1
61431 -14   9   5   1   1   1
61432 -13   9   5   1   1   1
61433 -12   9   5   1   1   1
61434 -11   9   5   1   1   1
61435 -10   9   5   1   1   1
61436  -9   9   5   1   1   1
61437  -8   9   5   1   1   1
61438  -7   9   5   1   1   1
61439  -6   9   5   1   1   1
61440  -5   9   5   1   1   1
61441  -4   9   5   1   1   1
61442  -3   9   5   1   1   1
61443  -2   9   5   1   1   1
61444  -1   9   5   1   1   1
61445   0   9   5   1   1   1
61446   1   9   5   1   1   1
61447   2   9   5   1   1   1
61448   3   9   5   1   1   1
61449   4   9   5   1   1   1
61450   5   9   5   1   1   1
61451   6   9   5   1   1   1
61452   7   9   5   1   1   1
61453   8   9   5   1   1   1
61454   9   9   5   1   1   1
61455  10   9   5   1   1   1
61456  11   9   5   1   1   1
61457  12   9   5   1   1   1
61458  13   9   5   1   1   1
61459  14   9   5   1   1   1
61460  15   9   5   1   1   1
61461  16   9   5   1   1   1
61462  17   9   5   1   1   1
61463  18   9   5   1   1   1
61464 -18  10   5   1   1   1
61465 -17  10   5   1   1   1
61466 -16  10   5   1   1   1
61467 -15  10   5   1   1   1
61468 -14  10   5   1   1   1
61469 -13  10   5   1   1   1
61470 -12  10   5   1   1   1
61471 -11  10   5   1   1   1
61472 -10  10   5   1   1   1
61473  -9  10   5   1   1   1
61474  -8  10   5   1   1   1
61475  -7  10   5   1   1   1
61476  -6  10   5   1   1   1
61477  -5  10   5   1   1   1
61478  -4  10   5   1   1   1
61479  -3  10   5   1   1   1
61480  -2  10   5   1   1   1
61481  -1  10   5   1   1   1
61482   0  10   5   1   1   1
61483   1  10   5   1   1   1
61484   2  10   5   1   1   1
61485   3  10   5   1   1   1
61486   4  10   5   1   1   1
61487   5  10   5   1   1   1
61488   6  10   5   1   1   1
61489   7  10   5   1   1   1
61490   8  10   5   1   1   1
61491   9  10   5   1   1   1
61492  10  10   5   1   1   1
61493  11  10   5   1   1   1
61494  12  10   5   1   1   1
61495  13  10   5   1   1   1
61496  14  10   5   1   1   1
61497  15  10   5   1   1   1
61498  16  10   5   1   1   1
61499  17  10   5   1   1   1
61500  18  10   5   1   1   1
61501 -17  11   5   1   1   1
61502 -16  11   5   1   1   1
61503 -15  11   5   1   1   1
61504 -14  11   5   1   1   1
61505 -13  11   5   1   1   1
61506 -12  11   5   1   1   1
61507 -11  11   5   1   1   1
61508 -10  11   5   1   1   1
61509  -9  11   5   1   1   1
61510  -8  11   5   1   1   1
61511  -7  11   5   1   1   1
61512  -6  11   5   1   1   1
61513  -5  11   5   1   1   1
61514  -4  11   5   1   1   1
61515  -3  11   5   1   1   1
61516  -2  11   5   1   1   1
61517  -1  11   5   1   1   1
61518   0  11   5   1   1   1
61519   1  11   5   1   1   1
61520   2  11   5   1   1   1
61521   3  11   5   1   1   1
61522   4  11   5   1   1   1
61523   5  11   5   1   1   1
61524   6  11   5   1   1   1
61525   7  11   5   1   1   1
61526   8  11   5   1   1   1
61527   9  11   5   1   1   1
61528  10  11   5   1   1   1
61529  11  11   5   1   1   1
61530  12  11   5   1   1   1
61531  13  11   5   1   1   1
61532  14  11   5   1   1   1
61533  15  11   5   1   1   1
61534  16  11   5   1   1   1
61535  17  11   5   1   1   1
61536 -17  12   5   1   1   1
61537 -16  12   5   1   1   1
61538 -15  12   5   1   1   1
61539 -14  12   5   1   1   1
61540 -13  12   5   1   1   1
61541 -12  12   5   1   1   1
61542 -11  12   5   1   1   1
61543 -10  12   5   1   1   1
61544  -9  12   5   1   1   1
61545  -8  12   5   1   1   1
61546  -7  12   5   1   1   1
61547  -6  12   5   1   1   1
61548  -5  12   5   1   1   1
61549  -4  12   5   1   1   1
61550  -3  12   5   1   1   1
61551  -2  12   5   1   1   1
61552  -1  12   5   1   1   1
61553   0  12   5   1   1   1
61554   1  12   5   1   1   1
61555   2  12   5   1   1   1
61556   3  12   5   1   1   1
61557   4  12   5   1   1   1
61558   5  12   5   1   1   1
61559   6  12   5   1   1   1
61560   7  12   5   1   1   1
61561   8  12   5   1   1   1
61562   9  12   5   1   1   1
61563  10  12   5   1   1   1
61564  11  12   5   1   1   1
61565  12  12   5   1   1   1
61566  13  12   5   1   1   1
61567  14  12   5   1   1   1
61568  15  12   5   1   1   1
61569  16  12   5   1   1   1
61570  17  12   5   1   1   1
61571 -16  13   5   1   1   1
61572 -15  13   5   1   1   1
61573 -14  13   5   1   1   1
61574 -13  13   5   1   1   1
61575 -12  13   5   1   1   1
61576 -11  13   5   1   1   1
61577 -10  13   5   1   1   1
61578  -9  13   5   1   1   1
61579  -8  13   5   1   1   1
61580  -7  13   5   1   1   1
61581  -6  13   5   1   1   1
61582  -5  13   5   1   1   1
61583  -4  13   5   1   1   1
61584  -3  13   5   1   1   1
61585  -2  13   5   1   1   1
61586  -1  13   5   1   1   1
61587   0  13   5   1   1   1
61588   1  13   5   1   1   1
61589   2  13   5   1   1   1
61590   3  13   5   1   1   1
61591   4  13   5   1   1   1
61592   5  13   5   1   1   1
61593   6  13   5   1   1   1
61594   7  13   5   1   1   1
61595   8  13   5   1   1   1
61596   9  13   5   1   1   1
61597  10  13   5   1   1   1
61598  11  13   5   1   1   1
61599  12  13   5   1   1   1
61600  13  13   5   1   1   1
61601  14  13   5   1   1   1
61602  15  13   5   1   1   1
61603  16  13   5   1   1   1
61604 -15  14   5   1   1   1
61605 -14  14   5   1   1   1
61606 -13  14   5   1   1   1
61607 -12  14   5   1   1   1
61608 -11  14   5   1   1   1
61609 -10  14   5   1   1   1
61610  -9  14   5   1   1   1
61611  -8  14   5   1   1   1
61612  -7  14   5   1   1   1
61613  -6  14   5   1   1   1
61614  -5  14   5   1   1   1
61615  -4  14   5   1   1   1
61616  -3  14   5   1   1   1
61617  -2  14   5   1   1   1
61618  -1  14   5   1   1   1
61619   0  14   5   1   1   1
61620   1  14   5   1   1   1
61621   2  14   5   1   1   1
61622   3  14   5   1   1   1
61623   4  14   5   1   1   1
61624   5  14   5   1   1   1
61625   6  14   5   1   1   1
61626   7  14   5   1   1   1
61627   8  14   5   1   1   1
61628   9  14   5   1   1   1
61629  10  14   5   1   1   1
61630  11  14   5   1   1   1
61631  12  14   5   1   1   1
61632  13  14   5   1   1   1
61633  14  14   5   1   1   1
61634  15  14   5   1   1   1
61635 -15  15   5   1   1   1
61636 -14  15   5   1   1   1
61637 -13  15   5   1   1   1
61638 -12  15   5   1   1   1
61639 -11  15   5   1   1   1
61640 -10  15   5   1   1   1
61641  -9  15   5   1   1   1
61642  -8  15   5   1   1   1
61643  -7  15   5   1   1   1
61644  -6  15   5   1   1   1
61645  -5  15   5   1   1   1
61646  -4  15   5   1   1   1
61647  -3  15   5   1   1   1
61648  -2  15   5   1   1   1
61649  -1  15   5   1   1   1
61650   0  15   5   1   1   1
61651   1  15   5   1   1   1
61652   2  15   5   1   1   1
61653   3  15   5   1   1   1
61654   4  15   5   1   1   1
61655   5  15   5   1   1   1
61656   6  15   5   1   1   1
61657   7  15   5   1   1   1
61658   8  15   5   1   1   1
61659   9  15   5   1   1   1
61660  10  15   5   1   1   1
61661  11  15   5   1   1   1
61662  12  15   5   1   1   1
61663  13  15   5   1   1   1
61664  14  15   5   1   1   1
61665  15  15   5   1   1   1
61666 -14  16   5   1   1   1
61667 -13  16   5   1   1   1
61668 -12  16   5   1   1   1
61669 -11  16   5   1   1   1
61670 -10  16   5   1   1   1
61671  -9  16   5   1   1   1
61672  -8  16   5   1   1   1
61673  -7  16   5   1   1   1
61674  -6  16   5   1   1   1
61675  -5  16   5   1   1   1
61676  -4  16   5   1   1   1
61677  -3  16   5   1   1   1
61678  -2  16   5   1   1   1
61679  -1  16   5   1   1   1
61680   0  16   5   1   1   1
61681   1  16   5   1   1   1
61682   2  16   5   1   1   1
61683   3  16   5   1   1   1
61684   4  16   5   1   1   1
61685   5  16   5   1   1   1
61686   6  16   5   1   1   1
61687   7  16   5   1   1   1
61688   8  16   5   1   1   1
61689   9  16   5   1   1   1
61690  10  16   5   1   1   1
61691  11  16   5   1   1   1
61692  12  16   5   1   1   1
61693  13  16   5   1   1   1
61694  14  16   5   1   1   1
61695 -14  17   5   1   1   1
61696 -13  17   5   1   1   1
61697 -12  17   5   1   1   1
61698 -11  17   5   1   1   1
61699 -10  17   5   1   1   1
61700  -9  17   5   1   1   1
61701  -8  17   5   1   1   1
61702  -7  17   5   1   1   1
61703  -6  17   5   1   1   1
61704  -5  17   5   1   1   1
61705  -4  17   5   1   1   1
61706  -3  17   5   1   1   1
61707  -2  17   5   1   1   1
61708  -1  17   5   1   1   1
61709   0  17   5   1   1   1
61710   1  17   5   1   1   1
61711   2  17   5   1   1   1
61712   3  17   5   1   1   1
61713   4  17   5   1   1   1
61714   5  17   5   1   1   1
61715   6  17   5   1   1   1
61716   7  17   5   1   1   1
61717   8  17   5   1   1   1
61718   9  17   5   1   1   1
61719  10  17   5   1   1   1
61720  11  17   5   1   1   1
61721  12  17   5   1   1   1
61722  13  17   5   1   1   1
61723  14  17   5   1   1   1
61724 -13  18   5   1   1   1
61725 -12  18   5   1   1   1
61726 -11  18   5   1   1   1
61727 -10  18   5   1   1   1
61728  -9  18   5   1   1   1
61729  -8  18   5   1   1   1
61730  -7  18   5   1   1   1
61731  -6  18   5   1   1   1
