>TARREC   rectangular prism; AX,AY,AZ= 16.0000 32.0000 32.0000
     65117 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -16.50000 -16.50000 -16.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
   JA  IX  IY  IZ ICOMP(x,y,z)
12086  -5  -4  -5   1   1   1
12087  -4  -4  -5   1   1   1
12088  -3  -4  -5   1   1   1
12089  -2  -4  -5   1   1   1
12090  -1  -4  -5   1   1   1
12091   0  -4  -5   1   1   1
12092   1  -4  -5   1   1   1
12093   2  -4  -5   1   1   1
12094   3  -4  -5   1   1   1
12095   4  -4  -5   1   1   1
12096   5  -4  -5   1   1   1
12097   6  -4  -5   1   1   1
12098   7  -4  -5   1   1   1
12099   8  -4  -5   1   1   1
12100   9  -4  -5   1   1   1
12101  10  -4  -5   2   2   2
12102  11  -4  -5   2   2   2
12103  12  -4  -5   2   2   2
12104  13  -4  -5   2   2   2
12105  14  -4  -5   2   2   2
12106  15  -4  -5   2   2   2
12107  16  -4  -5   2   2   2
12108  17  -4  -5   2   2   2
12109  18  -4  -5   2   2   2
12110  19  -4  -5   2   2   2
12111  20  -4  -5   2   2   2
12112  21  -4  -5   2   2   2
12113  22  -4  -5   2   2   2
12114  23  -4  -5   2   2   2
12115  24  -4  -5   2   2   2
12116 -24  -3  -5   2   2   2
12117 -23  -3  -5   2   2   2
12118 -22  -3  -5   2   2   2
12119 -21  -3  -5   2   2   2
12120 -20  -3  -5   2   2   2
12121 -19  -3  -5   2   2   2
12122 -18  -3  -5   2   2   2
12123 -17  -3  -5   2   2   2
12124 -16  -3  -5   2   2   2
12125 -15  -3  -5   2   2   2
12126 -14  -3  -5   2   2   2
12127 -13  -3  -5   2   2   2
12128 -12  -3  -5   2   2   2
12129 -11  -3  -5   2   2   2
12130 -10  -3  -5   2   2   2
12131  -9  -3  -5   1   1   1
12132  -8  -3  -5   1   1   1
12133  -7  -3  -5   1   1   1
12134  -6  -3  -5   1   1   1
12135  -5  -3  -5   1   1   1
12136  -4  -3  -5   1   1   1
12137  -3  -3  -5   1   1   1
12138  -2  -3  -5   1   1   1
12139  -1  -3  -5   1   1   1
12140   0  -3  -5   1   1   1
12141   1  -3  -5   1   1   1
12142   2  -3  -5   1   1   1
12143   3  -3  -5   1   1   1
12144   4  -3  -5   1   1   1
12145   5  -3  -5   1   1   1
12146   6  -3  -5   1   1   1
12147   7  -3  -5   1   1   1
12148   8  -3  -5   1   1   1
12149   9  -3  -5   1   1   1
12150  10  -3  -5   2   2   2
12151  11  -3  -5   2   2   2
12152  12  -3  -5   2   2   2
12153  13  -3  -5   2   2   2
12154  14  -3  -5   2   2   2
12155  15  -3  -5   2   2   2
12156  16  -3  -5   2   2   2
12157  17  -3  -5   2   2   2
12158  18  -3  -5   2   2   2
12159  19  -3  -5   2   2   2
12160  20  -3  -5   2   2   2
12161  21  -3  -5   2   2   2
12162  22  -3  -5   2   2   2
12163  23  -3  -5   2   2   2
12164  24  -3  -5   2   2   2
12165 -24  -2  -5   2   2   2
12166 -23  -2  -5   2   2   2
12167 -22  -2  -5   2   2   2
12168 -21  -2  -5   2   2   2
12169 -20  -2  -5   2   2   2
12170 -19  -2  -5   2   2   2
12171 -18  -2  -5   2   2   2
12172 -17  -2  -5   2   2   2
12173 -16  -2  -5   2   2   2
12174 -15  -2  -5   2   2   2
12175 -14  -2  -5   2   2   2
12176 -13  -2  -5   2   2   2
12177 -12  -2  -5   2   2   2
12178 -11  -2  -5   2   2   2
12179 -10  -2  -5   1   1   1
12180  -9  -2  -5   1   1   1
12181  -8  -2  -5   1   1   1
12182  -7  -2  -5   1   1   1
12183  -6  -2  -5   1   1   1
12184  -5  -2  -5   1   1   1
12185  -4  -2  -5   1   1   1
12186  -3  -2  -5   1   1   1
12187  -2  -2  -5   1   1   1
12188  -1  -2  -5   1   1   1
12189   0  -2  -5   1   1   1
12190   1  -2  -5   1   1   1
12191   2  -2  -5   1   1   1
12192   3  -2  -5   1   1   1
12193   4  -2  -5   1   1   1
12194   5  -2  -5   1   1   1
12195   6  -2  -5   1   1   1
12196   7  -2  -5   1   1   1
12197   8  -2  -5   1   1   1
12198   9  -2  -5   1   1   1
12199  10  -2  -5   1   1   1
12200  11  -2  -5   2   2   2
12201  12  -2  -5   2   2   2
12202  13  -2  -5   2   2   2
12203  14  -2  -5   2   2   2
12204  15  -2  -5   2   2   2
12205  16  -2  -5   2   2   2
12206  17  -2  -5   2   2   2
12207  18  -2  -5   2   2   2
12208  19  -2  -5   2   2   2
12209  20  -2  -5   2   2   2
12210  21  -2  -5   2   2   2
12211  22  -2  -5   2   2   2
12212  23  -2  -5   2   2   2
12213  24  -2  -5   2   2   2
12214 -24  -1  -5   2   2   2
12215 -23  -1  -5   2   2   2
12216 -22  -1  -5   2   2   2
12217 -21  -1  -5   2   2   2
12218 -20  -1  -5   2   2   2
12219 -19  -1  -5   2   2   2
12220 -18  -1  -5   2   2   2
12221 -17  -1  -5   2   2   2
12222 -16  -1  -5   2   2   2
12223 -15  -1  -5   2   2   2
12224 -14  -1  -5   2   2   2
12225 -13  -1  -5   2   2   2
12226 -12  -1  -5   2   2   2
12227 -11  -1  -5   2   2   2
12228 -10  -1  -5   1   1   1
12229  -9  -1  -5   1   1   1
12230  -8  -1  -5   1   1   1
12231  -7  -1  -5   1   1   1
12232  -6  -1  -5   1   1   1
12233  -5  -1  -5   1   1   1
12234  -4  -1  -5   1   1   1
12235  -3  -1  -5   1   1   1
12236  -2  -1  -5   1   1   1
12237  -1  -1  -5   1   1   1
12238   0  -1  -5   1   1   1
12239   1  -1  -5   1   1   1
12240   2  -1  -5   1   1   1
12241   3  -1  -5   1   1   1
12242   4  -1  -5   1   1   1
12243   5  -1  -5   1   1   1
12244   6  -1  -5   1   1   1
12245   7  -1  -5   1   1   1
12246   8  -1  -5   1   1   1
12247   9  -1  -5   1   1   1
12248  10  -1  -5   1   1   1
12249  11  -1  -5   2   2   2
12250  12  -1  -5   2   2   2
12251  13  -1  -5   2   2   2
12252  14  -1  -5   2   2   2
12253  15  -1  -5   2   2   2
12254  16  -1  -5   2   2   2
12255  17  -1  -5   2   2   2
12256  18  -1  -5   2   2   2
12257  19  -1  -5   2   2   2
12258  20  -1  -5   2   2   2
12259  21  -1  -5   2   2   2
12260  22  -1  -5   2   2   2
12261  23  -1  -5   2   2   2
12262  24  -1  -5   2   2   2
12263 -24   0  -5   2   2   2
12264 -23   0  -5   2   2   2
12265 -22   0  -5   2   2   2
12266 -21   0  -5   2   2   2
12267 -20   0  -5   2   2   2
12268 -19   0  -5   2   2   2
12269 -18   0  -5   2   2   2
12270 -17   0  -5   2   2   2
12271 -16   0  -5   2   2   2
12272 -15   0  -5   2   2   2
12273 -14   0  -5   2   2   2
12274 -13   0  -5   2   2   2
12275 -12   0  -5   2   2   2
12276 -11   0  -5   2   2   2
12277 -10   0  -5   1   1   1
12278  -9   0  -5   1   1   1
12279  -8   0  -5   1   1   1
12280  -7   0  -5   1   1   1
12281  -6   0  -5   1   1   1
12282  -5   0  -5   1   1   1
12283  -4   0  -5   1   1   1
12284  -3   0  -5   1   1   1
12285  -2   0  -5   1   1   1
12286  -1   0  -5   1   1   1
12287   0   0  -5   1   1   1
12288   1   0  -5   1   1   1
12289   2   0  -5   1   1   1
12290   3   0  -5   1   1   1
12291   4   0  -5   1   1   1
12292   5   0  -5   1   1   1
12293   6   0  -5   1   1   1
12294   7   0  -5   1   1   1
12295   8   0  -5   1   1   1
12296   9   0  -5   1   1   1
12297  10   0  -5   1   1   1
12298  11   0  -5   2   2   2
12299  12   0  -5   2   2   2
12300  13   0  -5   2   2   2
12301  14   0  -5   2   2   2
12302  15   0  -5   2   2   2
12303  16   0  -5   2   2   2
12304  17   0  -5   2   2   2
12305  18   0  -5   2   2   2
12306  19   0  -5   2   2   2
12307  20   0  -5   2   2   2
12308  21   0  -5   2   2   2
12309  22   0  -5   2   2   2
12310  23   0  -5   2   2   2
12311  24   0  -5   2   2   2
12312  -5 -24  -4   2   2   2
12313  -4 -24  -4   2   2   2
12314  -3 -24  -4   2   2   2
12315  -2 -24  -4   2   2   2
12316  -1 -24  -4   2   2   2
12317   0 -24  -4   2   2   2
12318   1 -24  -4   2   2   2
12319   2 -24  -4   2   2   2
12320   3 -24  -4   2   2   2
12321   4 -24  -4   2   2   2
12322   5 -24  -4   2   2   2
12323  -8 -23  -4   2   2   2
12324  -7 -23  -4   2   2   2
12325  -6 -23  -4   2   2   2
12326  -5 -23  -4   2   2   2
12327  -4 -23  -4   2   2   2
12328  -3 -23  -4   2   2   2
12329  -2 -23  -4   2   2   2
12330  -1 -23  -4   2   2   2
12331   0 -23  -4   2   2   2
12332   1 -23  -4   2   2   2
12333   2 -23  -4   2   2   2
12334   3 -23  -4   2   2   2
12335   4 -23  -4   2   2   2
12336   5 -23  -4   2   2   2
12337   6 -23  -4   2   2   2
12338   7 -23  -4   2   2   2
12339   8 -23  -4   2   2   2
12340 -11 -22  -4   2   2   2
12341 -10 -22  -4   2   2   2
12342  -9 -22  -4   2   2   2
12343  -8 -22  -4   2   2   2
12344  -7 -22  -4   2   2   2
12345  -6 -22  -4   2   2   2
12346  -5 -22  -4   2   2   2
12347  -4 -22  -4   2   2   2
12348  -3 -22  -4   2   2   2
12349  -2 -22  -4   2   2   2
12350  -1 -22  -4   2   2   2
12351   0 -22  -4   2   2   2
12352   1 -22  -4   2   2   2
12353   2 -22  -4   2   2   2
12354   3 -22  -4   2   2   2
12355   4 -22  -4   2   2   2
12356   5 -22  -4   2   2   2
12357   6 -22  -4   2   2   2
12358   7 -22  -4   2   2   2
12359   8 -22  -4   2   2   2
12360   9 -22  -4   2   2   2
12361  10 -22  -4   2   2   2
12362  11 -22  -4   2   2   2
12363 -12 -21  -4   2   2   2
12364 -11 -21  -4   2   2   2
12365 -10 -21  -4   2   2   2
12366  -9 -21  -4   2   2   2
12367  -8 -21  -4   2   2   2
12368  -7 -21  -4   2   2   2
12369  -6 -21  -4   2   2   2
12370  -5 -21  -4   2   2   2
12371  -4 -21  -4   2   2   2
12372  -3 -21  -4   2   2   2
12373  -2 -21  -4   2   2   2
12374  -1 -21  -4   2   2   2
12375   0 -21  -4   2   2   2
12376   1 -21  -4   2   2   2
12377   2 -21  -4   2   2   2
12378   3 -21  -4   2   2   2
12379   4 -21  -4   2   2   2
12380   5 -21  -4   2   2   2
12381   6 -21  -4   2   2   2
12382   7 -21  -4   2   2   2
12383   8 -21  -4   2   2   2
12384   9 -21  -4   2   2   2
12385  10 -21  -4   2   2   2
12386  11 -21  -4   2   2   2
12387  12 -21  -4   2   2   2
12388 -14 -20  -4   2   2   2
12389 -13 -20  -4   2   2   2
12390 -12 -20  -4   2   2   2
12391 -11 -20  -4   2   2   2
12392 -10 -20  -4   2   2   2
12393  -9 -20  -4   2   2   2
12394  -8 -20  -4   2   2   2
12395  -7 -20  -4   2   2   2
12396  -6 -20  -4   2   2   2
12397  -5 -20  -4   2   2   2
12398  -4 -20  -4   2   2   2
12399  -3 -20  -4   2   2   2
12400  -2 -20  -4   2   2   2
12401  -1 -20  -4   2   2   2
12402   0 -20  -4   2   2   2
12403   1 -20  -4   2   2   2
12404   2 -20  -4   2   2   2
12405   3 -20  -4   2   2   2
12406   4 -20  -4   2   2   2
12407   5 -20  -4   2   2   2
12408   6 -20  -4   2   2   2
12409   7 -20  -4   2   2   2
12410   8 -20  -4   2   2   2
12411   9 -20  -4   2   2   2
12412  10 -20  -4   2   2   2
12413  11 -20  -4   2   2   2
12414  12 -20  -4   2   2   2
12415  13 -20  -4   2   2   2
12416  14 -20  -4   2   2   2
12417 -15 -19  -4   2   2   2
12418 -14 -19  -4   2   2   2
12419 -13 -19  -4   2   2   2
12420 -12 -19  -4   2   2   2
12421 -11 -19  -4   2   2   2
12422 -10 -19  -4   2   2   2
12423  -9 -19  -4   2   2   2
12424  -8 -19  -4   2   2   2
12425  -7 -19  -4   2   2   2
12426  -6 -19  -4   2   2   2
12427  -5 -19  -4   2   2   2
12428  -4 -19  -4   2   2   2
12429  -3 -19  -4   2   2   2
12430  -2 -19  -4   2   2   2
12431  -1 -19  -4   2   2   2
12432   0 -19  -4   2   2   2
12433   1 -19  -4   2   2   2
12434   2 -19  -4   2   2   2
12435   3 -19  -4   2   2   2
12436   4 -19  -4   2   2   2
12437   5 -19  -4   2   2   2
12438   6 -19  -4   2   2   2
12439   7 -19  -4   2   2   2
12440   8 -19  -4   2   2   2
12441   9 -19  -4   2   2   2
12442  10 -19  -4   2   2   2
12443  11 -19  -4   2   2   2
12444  12 -19  -4   2   2   2
12445  13 -19  -4   2   2   2
12446  14 -19  -4   2   2   2
12447  15 -19  -4   2   2   2
12448 -16 -18  -4   2   2   2
12449 -15 -18  -4   2   2   2
12450 -14 -18  -4   2   2   2
12451 -13 -18  -4   2   2   2
12452 -12 -18  -4   2   2   2
12453 -11 -18  -4   2   2   2
12454 -10 -18  -4   2   2   2
12455  -9 -18  -4   2   2   2
12456  -8 -18  -4   2   2   2
12457  -7 -18  -4   2   2   2
12458  -6 -18  -4   2   2   2
12459  -5 -18  -4   2   2   2
12460  -4 -18  -4   2   2   2
12461  -3 -18  -4   2   2   2
12462  -2 -18  -4   2   2   2
12463  -1 -18  -4   2   2   2
12464   0 -18  -4   2   2   2
12465   1 -18  -4   2   2   2
12466   2 -18  -4   2   2   2
12467   3 -18  -4   2   2   2
12468   4 -18  -4   2   2   2
12469   5 -18  -4   2   2   2
12470   6 -18  -4   2   2   2
12471   7 -18  -4   2   2   2
12472   8 -18  -4   2   2   2
12473   9 -18  -4   2   2   2
12474  10 -18  -4   2   2   2
12475  11 -18  -4   2   2   2
12476  12 -18  -4   2   2   2
12477  13 -18  -4   2   2   2
12478  14 -18  -4   2   2   2
12479  15 -18  -4   2   2   2
12480  16 -18  -4   2   2   2
12481 -17 -17  -4   2   2   2
12482 -16 -17  -4   2   2   2
12483 -15 -17  -4   2   2   2
12484 -14 -17  -4   2   2   2
12485 -13 -17  -4   2   2   2
12486 -12 -17  -4   2   2   2
12487 -11 -17  -4   2   2   2
12488 -10 -17  -4   2   2   2
12489  -9 -17  -4   2   2   2
12490  -8 -17  -4   2   2   2
12491  -7 -17  -4   2   2   2
12492  -6 -17  -4   2   2   2
12493  -5 -17  -4   2   2   2
12494  -4 -17  -4   2   2   2
12495  -3 -17  -4   2   2   2
12496  -2 -17  -4   2   2   2
12497  -1 -17  -4   2   2   2
12498   0 -17  -4   2   2   2
12499   1 -17  -4   2   2   2
12500   2 -17  -4   2   2   2
12501   3 -17  -4   2   2   2
12502   4 -17  -4   2   2   2
12503   5 -17  -4   2   2   2
12504   6 -17  -4   2   2   2
12505   7 -17  -4   2   2   2
12506   8 -17  -4   2   2   2
12507   9 -17  -4   2   2   2
12508  10 -17  -4   2   2   2
12509  11 -17  -4   2   2   2
12510  12 -17  -4   2   2   2
12511  13 -17  -4   2   2   2
12512  14 -17  -4   2   2   2
12513  15 -17  -4   2   2   2
12514  16 -17  -4   2   2   2
12515  17 -17  -4   2   2   2
12516 -18 -16  -4   2   2   2
12517 -17 -16  -4   2   2   2
12518 -16 -16  -4   2   2   2
12519 -15 -16  -4   2   2   2
12520 -14 -16  -4   2   2   2
12521 -13 -16  -4   2   2   2
12522 -12 -16  -4   2   2   2
12523 -11 -16  -4   2   2   2
12524 -10 -16  -4   2   2   2
12525  -9 -16  -4   2   2   2
12526  -8 -16  -4   2   2   2
12527  -7 -16  -4   2   2   2
12528  -6 -16  -4   2   2   2
12529  -5 -16  -4   2   2   2
12530  -4 -16  -4   2   2   2
12531  -3 -16  -4   2   2   2
12532  -2 -16  -4   2   2   2
12533  -1 -16  -4   2   2   2
12534   0 -16  -4   2   2   2
12535   1 -16  -4   2   2   2
12536   2 -16  -4   2   2   2
12537   3 -16  -4   2   2   2
12538   4 -16  -4   2   2   2
12539   5 -16  -4   2   2   2
12540   6 -16  -4   2   2   2
12541   7 -16  -4   2   2   2
12542   8 -16  -4   2   2   2
12543   9 -16  -4   2   2   2
12544  10 -16  -4   2   2   2
12545  11 -16  -4   2   2   2
12546  12 -16  -4   2   2   2
12547  13 -16  -4   2   2   2
12548  14 -16  -4   2   2   2
12549  15 -16  -4   2   2   2
12550  16 -16  -4   2   2   2
12551  17 -16  -4   2   2   2
12552  18 -16  -4   2   2   2
12553 -19 -15  -4   2   2   2
12554 -18 -15  -4   2   2   2
12555 -17 -15  -4   2   2   2
12556 -16 -15  -4   2   2   2
12557 -15 -15  -4   2   2   2
12558 -14 -15  -4   2   2   2
12559 -13 -15  -4   2   2   2
12560 -12 -15  -4   2   2   2
12561 -11 -15  -4   2   2   2
12562 -10 -15  -4   2   2   2
12563  -9 -15  -4   2   2   2
12564  -8 -15  -4   2   2   2
12565  -7 -15  -4   2   2   2
12566  -6 -15  -4   2   2   2
12567  -5 -15  -4   2   2   2
12568  -4 -15  -4   2   2   2
12569  -3 -15  -4   2   2   2
12570  -2 -15  -4   2   2   2
12571  -1 -15  -4   2   2   2
12572   0 -15  -4   2   2   2
12573   1 -15  -4   2   2   2
12574   2 -15  -4   2   2   2
12575   3 -15  -4   2   2   2
12576   4 -15  -4   2   2   2
12577   5 -15  -4   2   2   2
12578   6 -15  -4   2   2   2
12579   7 -15  -4   2   2   2
12580   8 -15  -4   2   2   2
12581   9 -15  -4   2   2   2
12582  10 -15  -4   2   2   2
12583  11 -15  -4   2   2   2
12584  12 -15  -4   2   2   2
12585  13 -15  -4   2   2   2
12586  14 -15  -4   2   2   2
12587  15 -15  -4   2   2   2
12588  16 -15  -4   2   2   2
12589  17 -15  -4   2   2   2
12590  18 -15  -4   2   2   2
12591  19 -15  -4   2   2   2
12592 -20 -14  -4   2   2   2
12593 -19 -14  -4   2   2   2
12594 -18 -14  -4   2   2   2
12595 -17 -14  -4   2   2   2
12596 -16 -14  -4   2   2   2
12597 -15 -14  -4   2   2   2
12598 -14 -14  -4   2   2   2
12599 -13 -14  -4   2   2   2
12600 -12 -14  -4   2   2   2
12601 -11 -14  -4   2   2   2
12602 -10 -14  -4   2   2   2
12603  -9 -14  -4   2   2   2
12604  -8 -14  -4   2   2   2
12605  -7 -14  -4   2   2   2
12606  -6 -14  -4   2   2   2
12607  -5 -14  -4   2   2   2
12608  -4 -14  -4   2   2   2
12609  -3 -14  -4   2   2   2
12610  -2 -14  -4   2   2   2
12611  -1 -14  -4   2   2   2
12612   0 -14  -4   2   2   2
12613   1 -14  -4   2   2   2
12614   2 -14  -4   2   2   2
12615   3 -14  -4   2   2   2
12616   4 -14  -4   2   2   2
12617   5 -14  -4   2   2   2
12618   6 -14  -4   2   2   2
12619   7 -14  -4   2   2   2
12620   8 -14  -4   2   2   2
12621   9 -14  -4   2   2   2
12622  10 -14  -4   2   2   2
12623  11 -14  -4   2   2   2
12624  12 -14  -4   2   2   2
12625  13 -14  -4   2   2   2
12626  14 -14  -4   2   2   2
12627  15 -14  -4   2   2   2
12628  16 -14  -4   2   2   2
12629  17 -14  -4   2   2   2
12630  18 -14  -4   2   2   2
12631  19 -14  -4   2   2   2
12632  20 -14  -4   2   2   2
12633 -20 -13  -4   2   2   2
12634 -19 -13  -4   2   2   2
12635 -18 -13  -4   2   2   2
12636 -17 -13  -4   2   2   2
12637 -16 -13  -4   2   2   2
12638 -15 -13  -4   2   2   2
12639 -14 -13  -4   2   2   2
12640 -13 -13  -4   2   2   2
12641 -12 -13  -4   2   2   2
12642 -11 -13  -4   2   2   2
12643 -10 -13  -4   2   2   2
12644  -9 -13  -4   2   2   2
12645  -8 -13  -4   2   2   2
12646  -7 -13  -4   2   2   2
12647  -6 -13  -4   2   2   2
12648  -5 -13  -4   2   2   2
12649  -4 -13  -4   2   2   2
12650  -3 -13  -4   2   2   2
12651  -2 -13  -4   2   2   2
12652  -1 -13  -4   2   2   2
12653   0 -13  -4   2   2   2
12654   1 -13  -4   2   2   2
12655   2 -13  -4   2   2   2
12656   3 -13  -4   2   2   2
12657   4 -13  -4   2   2   2
12658   5 -13  -4   2   2   2
12659   6 -13  -4   2   2   2
12660   7 -13  -4   2   2   2
12661   8 -13  -4   2   2   2
12662   9 -13  -4   2   2   2
12663  10 -13  -4   2   2   2
12664  11 -13  -4   2   2   2
12665  12 -13  -4   2   2   2
12666  13 -13  -4   2   2   2
12667  14 -13  -4   2   2   2
12668  15 -13  -4   2   2   2
12669  16 -13  -4   2   2   2
12670  17 -13  -4   2   2   2
12671  18 -13  -4   2   2   2
12672  19 -13  -4   2   2   2
12673  20 -13  -4   2   2   2
12674 -21 -12  -4   2   2   2
12675 -20 -12  -4   2   2   2
12676 -19 -12  -4   2   2   2
12677 -18 -12  -4   2   2   2
12678 -17 -12  -4   2   2   2
12679 -16 -12  -4   2   2   2
12680 -15 -12  -4   2   2   2
12681 -14 -12  -4   2   2   2
12682 -13 -12  -4   2   2   2
12683 -12 -12  -4   2   2   2
12684 -11 -12  -4   2   2   2
12685 -10 -12  -4   2   2   2
12686  -9 -12  -4   2   2   2
12687  -8 -12  -4   2   2   2
12688  -7 -12  -4   2   2   2
12689  -6 -12  -4   2   2   2
12690  -5 -12  -4   2   2   2
12691  -4 -12  -4   2   2   2
12692  -3 -12  -4   2   2   2
12693  -2 -12  -4   2   2   2
12694  -1 -12  -4   2   2   2
12695   0 -12  -4   2   2   2
12696   1 -12  -4   2   2   2
12697   2 -12  -4   2   2   2
12698   3 -12  -4   2   2   2
12699   4 -12  -4   2   2   2
12700   5 -12  -4   2   2   2
12701   6 -12  -4   2   2   2
12702   7 -12  -4   2   2   2
12703   8 -12  -4   2   2   2
12704   9 -12  -4   2   2   2
12705  10 -12  -4   2   2   2
12706  11 -12  -4   2   2   2
12707  12 -12  -4   2   2   2
12708  13 -12  -4   2   2   2
12709  14 -12  -4   2   2   2
12710  15 -12  -4   2   2   2
12711  16 -12  -4   2   2   2
12712  17 -12  -4   2   2   2
12713  18 -12  -4   2   2   2
12714  19 -12  -4   2   2   2
12715  20 -12  -4   2   2   2
12716  21 -12  -4   2   2   2
12717 -22 -11  -4   2   2   2
12718 -21 -11  -4   2   2   2
12719 -20 -11  -4   2   2   2
12720 -19 -11  -4   2   2   2
12721 -18 -11  -4   2   2   2
12722 -17 -11  -4   2   2   2
12723 -16 -11  -4   2   2   2
12724 -15 -11  -4   2   2   2
12725 -14 -11  -4   2   2   2
12726 -13 -11  -4   2   2   2
12727 -12 -11  -4   2   2   2
12728 -11 -11  -4   2   2   2
12729 -10 -11  -4   2   2   2
12730  -9 -11  -4   2   2   2
12731  -8 -11  -4   2   2   2
12732  -7 -11  -4   2   2   2
12733  -6 -11  -4   2   2   2
12734  -5 -11  -4   2   2   2
12735  -4 -11  -4   2   2   2
12736  -3 -11  -4   2   2   2
12737  -2 -11  -4   2   2   2
12738  -1 -11  -4   2   2   2
12739   0 -11  -4   2   2   2
12740   1 -11  -4   2   2   2
12741   2 -11  -4   2   2   2
12742   3 -11  -4   2   2   2
12743   4 -11  -4   2   2   2
12744   5 -11  -4   2   2   2
12745   6 -11  -4   2   2   2
12746   7 -11  -4   2   2   2
12747   8 -11  -4   2   2   2
12748   9 -11  -4   2   2   2
12749  10 -11  -4   2   2   2
12750  11 -11  -4   2   2   2
12751  12 -11  -4   2   2   2
12752  13 -11  -4   2   2   2
12753  14 -11  -4   2   2   2
12754  15 -11  -4   2   2   2
12755  16 -11  -4   2   2   2
12756  17 -11  -4   2   2   2
12757  18 -11  -4   2   2   2
12758  19 -11  -4   2   2   2
12759  20 -11  -4   2   2   2
12760  21 -11  -4   2   2   2
12761  22 -11  -4   2   2   2
12762 -22 -10  -4   2   2   2
12763 -21 -10  -4   2   2   2
12764 -20 -10  -4   2   2   2
12765 -19 -10  -4   2   2   2
12766 -18 -10  -4   2   2   2
12767 -17 -10  -4   2   2   2
12768 -16 -10  -4   2   2   2
12769 -15 -10  -4   2   2   2
12770 -14 -10  -4   2   2   2
12771 -13 -10  -4   2   2   2
12772 -12 -10  -4   2   2   2
12773 -11 -10  -4   2   2   2
12774 -10 -10  -4   2   2   2
12775  -9 -10  -4   2   2   2
12776  -8 -10  -4   2   2   2
12777  -7 -10  -4   2   2   2
12778  -6 -10  -4   2   2   2
12779  -5 -10  -4   2   2   2
12780  -4 -10  -4   1   1   1
12781  -3 -10  -4   1   1   1
12782  -2 -10  -4   1   1   1
12783  -1 -10  -4   1   1   1
12784   0 -10  -4   1   1   1
12785   1 -10  -4   1   1   1
12786   2 -10  -4   1   1   1
12787   3 -10  -4   1   1   1
12788   4 -10  -4   1   1   1
12789   5 -10  -4   2   2   2
12790   6 -10  -4   2   2   2
12791   7 -10  -4   2   2   2
12792   8 -10  -4   2   2   2
12793   9 -10  -4   2   2   2
12794  10 -10  -4   2   2   2
12795  11 -10  -4   2   2   2
12796  12 -10  -4   2   2   2
12797  13 -10  -4   2   2   2
12798  14 -10  -4   2   2   2
12799  15 -10  -4   2   2   2
12800  16 -10  -4   2   2   2
12801  17 -10  -4   2   2   2
12802  18 -10  -4   2   2   2
12803  19 -10  -4   2   2   2
12804  20 -10  -4   2   2   2
12805  21 -10  -4   2   2   2
12806  22 -10  -4   2   2   2
12807 -22  -9  -4   2   2   2
12808 -21  -9  -4   2   2   2
12809 -20  -9  -4   2   2   2
12810 -19  -9  -4   2   2   2
12811 -18  -9  -4   2   2   2
12812 -17  -9  -4   2   2   2
12813 -16  -9  -4   2   2   2
12814 -15  -9  -4   2   2   2
12815 -14  -9  -4   2   2   2
12816 -13  -9  -4   2   2   2
12817 -12  -9  -4   2   2   2
12818 -11  -9  -4   2   2   2
12819 -10  -9  -4   2   2   2
12820  -9  -9  -4   2   2   2
12821  -8  -9  -4   2   2   2
12822  -7  -9  -4   2   2   2
12823  -6  -9  -4   2   2   2
12824  -5  -9  -4   1   1   1
12825  -4  -9  -4   1   1   1
12826  -3  -9  -4   1   1   1
12827  -2  -9  -4   1   1   1
12828  -1  -9  -4   1   1   1
12829   0  -9  -4   1   1   1
12830   1  -9  -4   1   1   1
12831   2  -9  -4   1   1   1
12832   3  -9  -4   1   1   1
12833   4  -9  -4   1   1   1
12834   5  -9  -4   1   1   1
12835   6  -9  -4   2   2   2
12836   7  -9  -4   2   2   2
12837   8  -9  -4   2   2   2
12838   9  -9  -4   2   2   2
12839  10  -9  -4   2   2   2
12840  11  -9  -4   2   2   2
12841  12  -9  -4   2   2   2
12842  13  -9  -4   2   2   2
12843  14  -9  -4   2   2   2
12844  15  -9  -4   2   2   2
12845  16  -9  -4   2   2   2
12846  17  -9  -4   2   2   2
12847  18  -9  -4   2   2   2
12848  19  -9  -4   2   2   2
12849  20  -9  -4   2   2   2
12850  21  -9  -4   2   2   2
12851  22  -9  -4   2   2   2
12852 -23  -8  -4   2   2   2
12853 -22  -8  -4   2   2   2
12854 -21  -8  -4   2   2   2
12855 -20  -8  -4   2   2   2
12856 -19  -8  -4   2   2   2
12857 -18  -8  -4   2   2   2
12858 -17  -8  -4   2   2   2
12859 -16  -8  -4   2   2   2
12860 -15  -8  -4   2   2   2
12861 -14  -8  -4   2   2   2
12862 -13  -8  -4   2   2   2
12863 -12  -8  -4   2   2   2
12864 -11  -8  -4   2   2   2
12865 -10  -8  -4   2   2   2
12866  -9  -8  -4   2   2   2
12867  -8  -8  -4   2   2   2
12868  -7  -8  -4   1   1   1
12869  -6  -8  -4   1   1   1
12870  -5  -8  -4   1   1   1
12871  -4  -8  -4   1   1   1
12872  -3  -8  -4   1   1   1
12873  -2  -8  -4   1   1   1
12874  -1  -8  -4   1   1   1
12875   0  -8  -4   1   1   1
